Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified,ordSku,WaveDT
4/27/2025 2:11,30260996,309923,250427,30260996,48730165,48730165,,309923,3,3,3,0,0,0,20250502,133246,30260996-309923,
4/27/2025 2:11,30260996,309923,250427,30260996,48730165,48730165,,309923,3,3,3,0,0,0,20250502,133246,30260996-309923,
4/27/2025 2:11,30260996,309923,250427,30260996,48730165,48730165,,309923,3,3,3,0,0,0,20250502,133246,30260996-309923,
4/27/2025 2:11,30260996,323521,250427,30260996,48730165,48730165,,323521,2,2,2,0,0,0,20250502,133246,30260996-323521,
4/27/2025 2:11,30260996,323521,250427,30260996,48730165,48730165,,323521,2,2,2,0,0,0,20250502,133246,30260996-323521,
4/27/2025 1:45,30260997,323026,250427,30260997,48730166,48730166,,323026,1,1,1,0,0,0,20250427,50233,30260997-323026,
4/27/2025 1:41,30260998,318545,250427,30260998,48730167,48730167,,318545,1,1,1,0,0,0,20250427,50233,30260998-318545,
4/27/2025 1:41,30260998,331870,250427,30260998,48730167,48730167,,331870,1,1,1,0,0,0,20250427,50233,30260998-331870,
4/27/2025 2:46,30260999,315496,250427,30260999,48730168,48730168,,315496,4,4,4,0,0,0,20250427,50233,30260999-315496,
4/27/2025 2:46,30260999,315496,250427,30260999,48730168,48730168,,315496,4,4,4,0,0,0,20250427,50233,30260999-315496,
4/27/2025 2:46,30260999,315496,250427,30260999,48730168,48730168,,315496,4,4,4,0,0,0,20250427,50233,30260999-315496,
4/27/2025 2:46,30260999,315496,250427,30260999,48730168,48730168,,315496,4,4,4,0,0,0,20250427,50233,30260999-315496,
4/27/2025 2:46,30260999,330223,250427,30260999,48730168,48730168,,330223,1,1,1,0,0,0,20250427,50233,30260999-330223,
4/27/2025 11:00,30255837,321295,250427,30255837,48730187,48730187,,321295,1,1,1,0,0,0,20250428,50302,30255837-321295,
4/27/2025 11:26,30259918,320161,250427,30259918,48730188,48730188,,320161,2,2,2,0,0,0,20250428,50302,30259918-320161,
4/27/2025 11:26,30259918,320161,250427,30259918,48730188,48730188,,320161,2,2,2,0,0,0,20250428,50302,30259918-320161,
4/27/2025 7:31,30260293,323024,250427,30260293,48730189,48730189,,323024,1,1,1,0,0,0,20250428,50302,30260293-323024,
4/27/2025 17:21,30260423,240907,250427,30260423,48730190,48730190,,240907,1,1,1,0,0,0,20250428,50302,30260423-240907,
4/27/2025 8:16,30260520,321295,250427,30260520,48730191,48730191,,321295,1,1,1,0,0,0,20250428,50302,30260520-321295,
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 12:06,30260719,324769,250427,30260719,48730192,48730192,20250502014,324769,60,60,60,0,0,20,20250510,104457,30260719-324769,20250502
4/27/2025 17:21,30260863,318194,250427,30260863,48730193,48730193,,318194,1,1,1,0,0,0,20250502,155732,30260863-318194,
4/27/2025 4:56,30261002,321296,250427,30261002,48730195,48730195,,321296,1,1,1,0,0,0,20250428,50302,30261002-321296,
4/27/2025 6:10,30261004,286990,250427,30261004,48730196,48730196,,286990,1,1,1,0,0,0,20250428,50302,30261004-286990,
4/27/2025 6:20,30261005,255666,250427,30261005,48730197,48730197,,255666,1,1,1,0,0,0,20250428,50302,30261005-255666,
4/27/2025 6:20,30261005,328354,250427,30261005,48730197,48730197,,328354,1,1,1,0,0,0,20250428,50302,30261005-328354,
4/27/2025 6:31,30261006,323030,250427,30261006,48730198,48730198,,323030,1,1,1,0,0,0,20250428,50302,30261006-323030,
4/27/2025 6:31,30261007,312738,250427,30261007,48730199,48730199,,312738,1,1,1,0,0,0,20250428,50302,30261007-312738,
4/27/2025 6:31,30261007,314870,250427,30261007,48730199,48730199,,314870,2,2,2,0,0,0,20250428,50302,30261007-314870,
4/27/2025 6:31,30261007,314870,250427,30261007,48730199,48730199,,314870,2,2,2,0,0,0,20250428,50302,30261007-314870,
4/27/2025 6:31,30261007,329532,250427,30261007,48730199,48730199,,329532,1,1,1,0,0,0,20250428,50302,30261007-329532,
4/27/2025 6:31,30261007,331062,250427,30261007,48730199,48730199,,331062,1,1,1,0,0,0,20250428,50302,30261007-331062,
4/27/2025 6:45,30261010,283082,250427,30261010,48730201,48730201,,283082,1,1,1,0,0,0,20250502,155732,30261010-283082,
4/27/2025 6:45,30261011,308408,250427,30261011,48730202,48730202,,308408,1,1,1,0,0,0,20250428,50302,30261011-308408,
4/27/2025 6:45,30261011,317681,250427,30261011,48730202,48730202,,317681,1,1,1,0,0,0,20250428,50302,30261011-317681,
4/27/2025 6:45,30261011,327468,250427,30261011,48730202,48730202,,327468,1,1,1,0,0,0,20250428,50302,30261011-327468,
4/27/2025 6:50,30261013,307276,250427,30261013,48730203,48730203,,307276,1,1,1,0,0,0,20250428,50302,30261013-307276,
4/27/2025 6:50,30261013,325014,250427,30261013,48730203,48730203,,325014,1,1,1,0,0,0,20250428,50302,30261013-325014,
4/27/2025 6:50,30261013,326438,250427,30261013,48730203,48730203,,326438,1,1,1,0,0,0,20250428,50302,30261013-326438,
4/27/2025 6:50,30261013,331001,250427,30261013,48730203,48730203,,331001,1,1,1,0,0,0,20250428,50302,30261013-331001,
4/27/2025 6:50,30261013,331288,250427,30261013,48730203,48730203,,331288,1,1,1,0,0,0,20250428,50302,30261013-331288,
4/27/2025 8:55,30261014,296277,250427,30261014,48730204,48730204,,296277,1,1,1,0,0,0,20250428,50302,30261014-296277,
4/27/2025 19:25,30261015,88646,250427,30261015,48730205,48730205,,88646,1,1,1,0,0,0,20250428,50302,30261015-88646,
4/27/2025 7:05,30261016,323216,250427,30261016,48730206,48730206,,323216,1,1,1,0,0,0,20250428,50302,30261016-323216,
4/27/2025 7:05,30261016,327858,250427,30261016,48730206,48730206,,327858,2,2,2,0,0,0,20250428,50302,30261016-327858,
4/27/2025 7:05,30261016,327858,250427,30261016,48730206,48730206,,327858,2,2,2,0,0,0,20250428,50302,30261016-327858,
4/27/2025 7:05,30261016,328341,250427,30261016,48730206,48730206,,328341,1,1,1,0,0,0,20250428,50302,30261016-328341,
4/27/2025 7:06,30261017,323218,250427,30261017,48730207,48730207,,323218,1,1,1,0,0,0,20250428,50302,30261017-323218,
4/27/2025 7:06,30261020,328465,250427,30261020,48730210,48730210,,328465,1,1,1,0,0,0,20250428,50303,30261020-328465,
4/27/2025 7:10,30261022,330618,250427,30261022,48730211,48730211,,330618,1,1,1,0,0,0,20250428,50303,30261022-330618,
4/27/2025 7:16,30261026,330817,250427,30261026,48730213,48730213,,330817,1,1,1,0,0,0,20250428,50303,30261026-330817,
4/27/2025 7:25,30261027,205762,250427,30261027,48730214,48730214,,205762,1,1,1,0,0,0,20250428,50303,30261027-205762,
4/27/2025 7:26,30261028,321296,250427,30261028,48730215,48730215,,321296,1,1,1,0,0,0,20250428,50303,30261028-321296,
4/27/2025 7:46,30261029,288870,250427,30261029,48730216,48730216,,288870,1,1,1,0,0,0,20250428,50303,30261029-288870,
4/27/2025 7:46,30261029,288886,250427,30261029,48730216,48730216,,288886,1,1,1,0,0,0,20250428,50303,30261029-288886,
4/27/2025 7:41,30261030,302957,250427,30261030,48730217,48730217,,302957,1,1,1,0,0,0,20250428,50303,30261030-302957,
4/27/2025 7:45,30261031,322939,250427,30261031,48730218,48730218,,322939,1,1,1,0,0,0,20250428,50303,30261031-322939,
4/27/2025 7:50,30261033,206429,250427,30261033,48730219,48730219,,206429,2,2,2,0,2,0,20250512,164152,30261033-206429,
4/27/2025 7:50,30261033,206429,250427,30261033,48730219,48730219,,206429,2,2,2,0,2,0,20250512,164152,30261033-206429,
4/27/2025 7:50,30261036,328421,250427,30261036,48730221,48730221,,328421,1,1,1,0,0,0,20250428,50303,30261036-328421,
4/27/2025 7:55,30261038,240907,250427,30261038,48730222,48730222,,240907,1,1,1,0,0,0,20250428,50303,30261038-240907,
4/27/2025 8:11,30261039,322895,250427,30261039,48730223,48730223,,322895,1,1,1,0,0,0,20250428,50303,30261039-322895,
4/27/2025 8:11,30261039,328921,250427,30261039,48730223,48730223,,328921,1,1,1,0,0,0,20250428,50303,30261039-328921,
4/27/2025 8:11,30261039,329532,250427,30261039,48730223,48730223,,329532,1,1,1,0,0,0,20250428,50303,30261039-329532,
4/27/2025 8:11,30261041,315789,250427,30261041,48730224,48730224,,315789,1,1,1,0,0,0,20250428,50303,30261041-315789,
4/27/2025 8:00,30261042,314871,250427,30261042,48730225,48730225,,314871,1,1,1,0,0,0,20250428,50303,30261042-314871,
4/27/2025 8:11,30261043,296277,250427,30261043,48730226,48730226,,296277,1,1,1,0,0,0,20250428,50303,30261043-296277,
4/27/2025 8:11,30261046,296278,250427,30261046,48730227,48730227,,296278,1,1,1,0,0,0,20250502,155732,30261046-296278,
4/27/2025 8:11,30261047,328945,250427,30261047,48730228,48730228,,328945,1,1,1,0,0,0,20250428,50303,30261047-328945,
4/27/2025 8:11,30261048,302134,250427,30261048,48730229,48730229,,302134,1,1,1,0,0,0,20250428,50303,30261048-302134,
4/27/2025 8:11,30261049,336056,250427,30261049,48730230,48730230,20250502007,336056,2,2,2,0,0,2,20250512,154834,30261049-336056,20250502
4/27/2025 8:11,30261049,336056,250427,30261049,48730230,48730230,20250502007,336056,2,2,2,0,0,2,20250512,154834,30261049-336056,20250502
4/27/2025 8:21,30261050,313032,250427,30261050,48730231,48730231,,313032,4,4,4,0,0,0,20250428,50303,30261050-313032,
4/27/2025 8:21,30261050,313032,250427,30261050,48730231,48730231,,313032,4,4,4,0,0,0,20250428,50303,30261050-313032,
4/27/2025 8:21,30261050,313032,250427,30261050,48730231,48730231,,313032,4,4,4,0,0,0,20250428,50303,30261050-313032,
4/27/2025 8:21,30261050,313032,250427,30261050,48730231,48730231,,313032,4,4,4,0,0,0,20250428,50303,30261050-313032,
4/27/2025 8:21,30261050,314621,250427,30261050,48730231,48730231,,314621,1,1,1,0,0,0,20250428,50303,30261050-314621,
4/27/2025 8:16,30261051,296277,250427,30261051,48730232,48730232,,296277,1,1,1,0,0,0,20250428,50303,30261051-296277,
4/27/2025 8:21,30261053,311625,250427,30261053,48730233,48730233,,311625,1,1,1,0,0,0,20250428,50303,30261053-311625,
4/27/2025 8:25,30261054,165886,250427,30261054,48730234,48730234,,165886,1,1,1,0,0,0,20250428,50303,30261054-165886,
4/27/2025 8:26,30261056,314861,250427,30261056,48730235,48730235,,314861,1,1,1,0,0,0,20250428,50303,30261056-314861,
4/27/2025 8:35,30261058,165886,250427,30261058,48730236,48730236,,165886,1,1,1,0,0,0,20250428,50303,30261058-165886,
4/27/2025 8:41,30261060,317779,250427,30261060,48730238,48730238,,317779,1,1,1,0,0,0,20250428,50303,30261060-317779,
4/27/2025 8:50,30261064,209915,250427,30261064,48730241,48730241,,209915,1,1,1,0,0,0,20250502,155732,30261064-209915,
4/27/2025 8:50,30261064,300548,250427,30261064,48730241,48730241,,300548,1,1,1,0,0,0,20250502,155732,30261064-300548,
4/27/2025 15:11,30261066,336056,250427,30261066,48730242,48730242,20250502007,336056,1,1,1,0,0,0,20250512,113828,30261066-336056,
4/27/2025 8:55,30261068,283087,250427,30261068,48730244,48730244,,283087,1,1,1,0,0,0,20250428,50303,30261068-283087,
4/27/2025 8:51,30261071,332732,250427,30261071,48730247,48730247,,332732,2,2,2,0,0,0,20250428,50303,30261071-332732,
4/27/2025 8:51,30261071,332732,250427,30261071,48730247,48730247,,332732,2,2,2,0,0,0,20250428,50303,30261071-332732,
4/27/2025 8:51,30261072,306899,250427,30261072,48730248,48730248,,306899,1,1,1,0,0,0,20250428,50303,30261072-306899,
4/27/2025 8:51,30261072,333914,250427,30261072,48730248,48730248,,333914,1,1,1,0,0,0,20250428,50303,30261072-333914,
4/27/2025 8:56,30261074,330606,250427,30261074,48730249,48730249,,330606,1,1,1,0,0,0,20250428,50303,30261074-330606,
4/27/2025 8:56,30261075,333667,250427,30261075,48730250,48730250,,333667,1,1,1,0,0,0,20250428,50303,30261075-333667,
4/27/2025 8:56,30261076,285635,250427,30261076,48730251,48730251,,285635,1,1,1,0,0,0,20250428,50303,30261076-285635,
4/27/2025 8:56,30261076,312319,250427,30261076,48730251,48730251,,312319,1,1,1,0,0,0,20250428,50303,30261076-312319,
4/27/2025 8:56,30261077,166128,250427,30261077,48730252,48730252,,166128,1,1,1,0,0,0,20250428,50303,30261077-166128,
4/27/2025 8:56,30261077,294900,250427,30261077,48730252,48730252,,294900,1,1,1,0,0,0,20250428,50303,30261077-294900,
4/27/2025 8:56,30261077,322244,250427,30261077,48730252,48730252,,322244,1,1,1,0,0,0,20250428,50303,30261077-322244,
4/27/2025 9:01,30261078,304972,250427,30261078,48730253,48730253,,304972,1,1,1,0,0,0,20250428,50303,30261078-304972,
4/27/2025 9:01,30261078,329865,250427,30261078,48730253,48730253,,329865,1,1,1,0,0,0,20250428,50303,30261078-329865,
4/27/2025 9:01,30261082,318534,250427,30261082,48730255,48730255,,318534,1,1,1,0,0,0,20250428,50303,30261082-318534,
4/27/2025 9:05,30261083,303101,250427,30261083,48730256,48730256,,303101,1,1,1,0,0,0,20250502,155732,30261083-303101,
4/27/2025 9:05,30261084,205762,250427,30261084,48730257,48730257,,205762,1,1,1,0,0,0,20250428,50303,30261084-205762,
4/27/2025 9:10,30261086,259479,250427,30261086,48730258,48730258,,259479,1,1,1,0,0,0,20250428,50303,30261086-259479,
4/27/2025 9:10,30261086,334912,250427,30261086,48730258,48730258,,334912,1,1,1,0,0,0,20250428,50303,30261086-334912,
4/27/2025 9:50,30261087,319848,250427,30261087,48730259,48730259,,319848,4,4,4,0,0,0,20250428,50303,30261087-319848,
4/27/2025 9:50,30261087,319848,250427,30261087,48730259,48730259,,319848,4,4,4,0,0,0,20250428,50303,30261087-319848,
4/27/2025 9:50,30261087,319848,250427,30261087,48730259,48730259,,319848,4,4,4,0,0,0,20250428,50303,30261087-319848,
4/27/2025 9:50,30261087,319848,250427,30261087,48730259,48730259,,319848,4,4,4,0,0,0,20250428,50303,30261087-319848,
4/27/2025 9:20,30261088,318540,250427,30261088,48730260,48730260,,318540,1,1,1,0,0,0,20250428,50303,30261088-318540,
4/27/2025 9:20,30261088,318544,250427,30261088,48730260,48730260,,318544,1,1,1,0,0,0,20250428,50303,30261088-318544,
4/27/2025 13:56,30261089,272736,250427,30261089,48730261,48730261,,272736,1,1,1,0,0,0,20250428,50303,30261089-272736,
4/27/2025 9:25,30261090,287077,250427,30261090,48730262,48730262,,287077,1,1,1,0,0,0,20250428,50303,30261090-287077,
4/27/2025 9:25,30261090,328357,250427,30261090,48730262,48730262,,328357,1,1,1,0,0,0,20250428,50303,30261090-328357,
4/27/2025 9:26,30261092,334912,250427,30261092,48730263,48730263,,334912,1,1,1,0,0,0,20250428,50303,30261092-334912,
4/27/2025 9:21,30261094,317681,250427,30261094,48730264,48730264,,317681,1,1,1,0,0,0,20250428,50303,30261094-317681,
4/27/2025 9:21,30261094,331062,250427,30261094,48730264,48730264,,331062,1,1,1,0,0,0,20250428,50303,30261094-331062,
4/27/2025 9:26,30261095,313070,250427,30261095,48730265,48730265,,313070,1,1,1,0,0,0,20250428,50303,30261095-313070,
4/27/2025 9:26,30261095,326236,250427,30261095,48730265,48730265,,326236,1,1,1,0,0,0,20250428,50303,30261095-326236,
4/27/2025 9:26,30261095,327196,250427,30261095,48730265,48730265,,327196,1,1,1,0,0,0,20250428,50303,30261095-327196,
4/27/2025 9:36,30261096,327251,250427,30261096,48730266,48730266,,327251,1,1,1,0,0,0,20250428,50303,30261096-327251,
4/27/2025 9:31,30261098,315383,250427,30261098,48730267,48730267,,315383,1,1,1,0,0,0,20250428,50303,30261098-315383,
4/27/2025 9:30,30261099,335077,250427,30261099,48730268,48730268,,335077,1,1,1,0,0,0,20250428,50303,30261099-335077,
4/27/2025 9:35,30261101,223338,250427,30261101,48730269,48730269,,223338,1,1,1,0,0,0,20250428,50303,30261101-223338,
4/27/2025 9:36,30261102,317681,250427,30261102,48730270,48730270,,317681,1,1,1,0,0,0,20250428,50303,30261102-317681,
4/27/2025 9:36,30261102,322895,250427,30261102,48730270,48730270,,322895,1,1,1,0,0,0,20250428,50303,30261102-322895,
4/27/2025 9:36,30261102,331539,250427,30261102,48730270,48730270,,331539,1,1,1,0,0,0,20250428,50303,30261102-331539,
4/27/2025 9:36,30261103,318541,250427,30261103,48730271,48730271,,318541,1,1,1,0,0,0,20250428,50303,30261103-318541,
4/27/2025 9:36,30261103,322895,250427,30261103,48730271,48730271,,322895,1,1,1,0,0,0,20250428,50303,30261103-322895,
4/27/2025 9:36,30261103,325062,250427,30261103,48730271,48730271,,325062,1,1,1,0,0,0,20250428,50303,30261103-325062,
4/27/2025 9:40,30261104,302076,250427,30261104,48730272,48730272,,302076,1,1,1,0,0,0,20250428,50303,30261104-302076,
4/27/2025 9:41,30261105,321295,250427,30261105,48730273,48730273,,321295,1,1,1,0,0,0,20250428,50303,30261105-321295,
4/27/2025 9:51,30261109,320798,250427,30261109,48730275,48730275,,320798,2,2,2,0,0,0,20250428,50303,30261109-320798,
4/27/2025 9:51,30261109,320798,250427,30261109,48730275,48730275,,320798,2,2,2,0,0,0,20250428,50303,30261109-320798,
4/27/2025 10:00,30261110,314853,250427,30261110,48730276,48730276,,314853,1,1,1,0,0,0,20250428,50303,30261110-314853,
4/27/2025 9:51,30261111,300548,250427,30261111,48730277,48730277,,300548,2,2,2,0,0,0,20250502,155732,30261111-300548,
4/27/2025 9:51,30261111,300548,250427,30261111,48730277,48730277,,300548,2,2,2,0,0,0,20250502,155732,30261111-300548,
4/27/2025 9:56,30261114,88645,250427,30261114,48730279,48730279,,88645,1,1,1,0,0,0,20250428,50303,30261114-88645,
4/27/2025 9:56,30261115,301041,250427,30261115,48730280,48730280,,301041,1,1,1,0,0,0,20250428,50303,30261115-301041,
4/27/2025 10:41,30261116,328341,250427,30261116,48730281,48730281,,328341,1,1,1,0,0,0,20250428,50303,30261116-328341,
4/27/2025 10:41,30261116,331179,250427,30261116,48730281,48730281,,331179,1,1,1,0,0,0,20250428,50303,30261116-331179,
4/27/2025 10:41,30261116,333460,250427,30261116,48730281,48730281,,333460,1,1,1,0,0,0,20250428,50303,30261116-333460,
4/27/2025 10:41,30261116,333667,250427,30261116,48730281,48730281,,333667,1,1,1,0,0,0,20250428,50303,30261116-333667,
4/27/2025 9:56,30261118,332280,250427,30261118,48730282,48730282,,332280,1,1,1,0,0,0,20250428,50303,30261118-332280,
4/27/2025 11:25,30261120,322803,250427,30261120,48730283,48730283,,322803,1,1,1,0,0,0,20250428,50303,30261120-322803,
4/27/2025 10:10,30261122,316725,250427,30261122,48730284,48730284,,316725,1,1,1,0,0,0,20250428,50303,30261122-316725,
4/27/2025 10:15,30261123,310141,250427,30261123,48730285,48730285,,310141,1,1,1,0,0,0,20250428,50303,30261123-310141,
4/27/2025 10:25,30261124,330219,250427,30261124,48730286,48730286,,330219,1,1,1,0,0,0,20250428,50304,30261124-330219,
4/27/2025 10:11,30261125,328258,250427,30261125,48730287,48730287,,328258,1,1,1,0,0,0,20250502,155732,30261125-328258,
4/27/2025 10:11,30261125,333674,250427,30261125,48730287,48730287,,333674,1,1,1,0,0,0,20250502,155732,30261125-333674,
4/27/2025 10:11,30261126,312738,250427,30261126,48730288,48730288,,312738,1,1,1,0,0,0,20250428,50304,30261126-312738,
4/27/2025 10:11,30261126,318552,250427,30261126,48730288,48730288,,318552,1,1,1,0,0,0,20250428,50304,30261126-318552,
4/27/2025 10:11,30261126,333443,250427,30261126,48730288,48730288,,333443,1,1,1,0,0,0,20250428,50304,30261126-333443,
4/27/2025 10:11,30261130,332282,250427,30261130,48730290,48730290,,332282,1,1,1,0,0,0,20250428,50304,30261130-332282,
4/27/2025 10:15,30261134,88646,250427,30261134,48730291,48730291,,88646,1,1,1,0,0,0,20250428,50304,30261134-88646,
4/27/2025 10:31,30261135,259325,250427,30261135,48730292,48730292,,259325,1,1,1,0,0,0,20250428,50304,30261135-259325,
4/27/2025 17:01,30261136,321947,250427,30261136,48730293,48730293,20250502007,321947,2,2,2,0,0,1,20250512,105411,30261136-321947,20250502
4/27/2025 10:41,30261137,222819,250427,30261137,48730294,48730294,,222819,4,4,4,0,0,0,20250428,50304,30261137-222819,
4/27/2025 10:41,30261137,222819,250427,30261137,48730294,48730294,,222819,4,4,4,0,0,0,20250428,50304,30261137-222819,
4/27/2025 10:41,30261137,222819,250427,30261137,48730294,48730294,,222819,4,4,4,0,0,0,20250428,50304,30261137-222819,
4/27/2025 10:41,30261137,222819,250427,30261137,48730294,48730294,,222819,4,4,4,0,0,0,20250428,50304,30261137-222819,
4/27/2025 10:41,30261137,319857,250427,30261137,48730294,48730294,,319857,1,1,1,0,0,0,20250428,50304,30261137-319857,
4/27/2025 10:26,30261138,314580,250427,30261138,48730295,48730295,,314580,1,1,1,0,0,0,20250428,50304,30261138-314580,
4/27/2025 10:26,30261138,317681,250427,30261138,48730295,48730295,,317681,1,1,1,0,0,0,20250428,50304,30261138-317681,
4/27/2025 10:26,30261138,318532,250427,30261138,48730295,48730295,,318532,1,1,1,0,0,0,20250428,50304,30261138-318532,
4/27/2025 10:26,30261138,318542,250427,30261138,48730295,48730295,,318542,1,1,1,0,0,0,20250428,50304,30261138-318542,
4/27/2025 10:41,30261139,302134,250427,30261139,48730296,48730296,,302134,1,1,1,0,0,0,20250428,50304,30261139-302134,
4/27/2025 10:41,30261139,302146,250427,30261139,48730296,48730296,,302146,1,1,1,0,0,0,20250428,50304,30261139-302146,
4/27/2025 10:31,30261141,315383,250427,30261141,48730298,48730298,,315383,1,1,1,0,0,0,20250428,50304,30261141-315383,
4/27/2025 10:30,30261142,302118,250427,30261142,48730299,48730299,,302118,1,1,1,0,0,0,20250428,50304,30261142-302118,
4/27/2025 10:36,30261143,320800,250427,30261143,48730300,48730300,,320800,1,1,1,0,0,0,20250428,50304,30261143-320800,
4/27/2025 10:31,30261146,330221,250427,30261146,48730302,48730302,,330221,1,1,1,0,0,0,20250428,50304,30261146-330221,
4/27/2025 10:36,30261147,299084,250427,30261147,48730303,48730303,,299084,3,3,3,0,0,0,20250428,50304,30261147-299084,
